AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid,RESOLVED_BY,ORDER_KEY
AIM-00069,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT034,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,TRAINING TOP,,MEN,,FABKNIT,,MINT,PCE,,,,4.0,4.0,,12.0,,9.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT034,,,,25.0200,14.9700,18.7000,0.1000,,,0.2000,,2.92,,21.920000000000002,6109.90.1013,0.320000,4.7900,,1.525000,22.8300,49.539999999999999,,,,,,,,,,32.8800,Y,"price added 15.8.24 exworks, FX & surcharge updated & price confirmed 15.1.24 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,9504FBE1-C987-414C-942E-AF55BA02D2E2,,AIM-00069|AIR|SS25CT034|8910|ACTIVE||9755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00070,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30,14.82,18.53,0.1,,,0.2,,4.89,,23.72,6109.90.1013,0.32,4.74,,1.525,22.6,51.06,,,,,,,,,,35.58,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,C2A141F9-701D-4696-8E4F-77DA6498C141,,AIM-00070|AIR|SS25CT071|8910|ACTIVE||9755
AIM-00070,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30.0000,14.8200,18.5300,0.1000,,,0.2000,,4.89,,23.719999999999999,6109.90.1013,0.320000,4.7400,,1.525000,22.6000,51.060000000000002,,,,,,,,,,35.5800,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,F62EC565-791E-40A2-9CD7-C63D1E13E287,,AIM-00070|AIR|SS25CT071|8910|ACTIVE||9755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00071,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,ROYAL,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30,14.82,18.53,0.1,,,0.2,,4.89,,23.72,6109.90.1013,0.32,4.74,,1.525,22.6,51.06,,,,,,,,,,35.58,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,15D55BEF-BFF9-4DB3-BD69-8E8DC0ECF992,,AIM-00071|AIR|SS25CT071|8910|ACTIVE||9755
AIM-00071,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,ROYAL,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30.0000,14.8200,18.5300,0.1000,,,0.2000,,4.89,,23.719999999999999,6109.90.1013,0.320000,4.7400,,1.525000,22.6000,51.060000000000002,,,,,,,,,,35.5800,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,F181000E-1EC8-4B60-8342-87105D85CBA1,,AIM-00071|AIR|SS25CT071|8910|ACTIVE||9755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00072,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,YELLOW,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30,14.82,18.53,0.1,,,0.2,,4.89,,23.72,6109.90.1013,0.32,4.74,,1.525,22.6,51.06,,,,,,,,,,35.58,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,5FA00C8E-6B4F-42F7-BB6B-9EEA885EA1FA,,AIM-00072|AIR|SS25CT071|8910|ACTIVE||9755
AIM-00072,AIME LEON DORE,2024-08-07,9755,2025 SPRING,2025 SPRING,DROP04,MAY,MAINLINE,,,,1,VIVIANA GARCIA,,,,SS25CT071,,,,,,,,,,,,,,8910,,,,F10,,FGA10,,,,LS RASHGUARD,,MEN,,FABKNIT,,YELLOW,PCE,,,,2.0,2.0,,6.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-04-25,2025-04-11,DDP,AIR,,"added 13.8.24 drop, month, DC & exfty updated 14.10.24 alt PO & exfty updated 5.2.25",2025 SPRING8910SS25CT071,,,,30.0000,14.8200,18.5300,0.1000,,,0.2000,,4.89,,23.719999999999999,6109.90.1013,0.320000,4.7400,,1.525000,22.6000,51.060000000000002,,,,,,,,,,35.5800,Y,"price added 9.9.24 exworks, admin, handling & surcharge updated & price confirmed 15.1.25 freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,9F5C7FC4-A393-4687-BD35-BC1B4FB1D72E,,AIM-00072|AIR|SS25CT071|8910|ACTIVE||9755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00073,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,,3.0,,4.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CS011,,,,,20.96,26.2,0.1,,,0.2,,4.4,,30.9,6105.20.2010,0.32,6.71,,0.275,5.76,43.37,,,,,,,,,,46.35,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,8BDCC3B9-9D18-405F-AF09-03EC81DB4819,,AIM-00073|AIR|SS25CS011|9215|ACTIVE||
AIM-00073,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,,3.0,,4.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CS011,,,,,20.9600,26.2000,0.1000,,,0.2000,,4.4,,30.899999999999999,6105.20.2010,0.320000,6.7100,,0.275000,5.7600,43.369999999999997,,,,,,,,,,46.3500,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,08B8DCEF-0939-4F3D-9044-3F0A9CE11B80,,AIM-00073|AIR|SS25CS011|9215|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00074,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,OLIVE,PCE,,,,,2.0,,3.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CS011,,,,,20.96,26.2,0.1,,,0.2,,4.4,,30.9,6105.20.2010,0.32,6.71,,0.275,5.76,43.37,,,,,,,,,,46.35,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,9A5136BD-3915-404D-BA75-6575D780899A,,AIM-00074|AIR|SS25CS011|9215|ACTIVE||
AIM-00074,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,OLIVE,PCE,,,,,2.0,,3.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CS011,,,,,20.9600,26.2000,0.1000,,,0.2000,,4.4,,30.899999999999999,6105.20.2010,0.320000,6.7100,,0.275000,5.7600,43.369999999999997,,,,,,,,,,46.3500,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,5BFCF3BD-5963-42E1-93DD-E8869CF7ED10,,AIM-00074|AIR|SS25CS011|9215|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00075,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,,1.0,,3.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CT041,,,,,20.1,25.12,0.1,,,0.2,,3.61,,29.03,6105.20.2010,0.32,6.43,,0.275,5.53,40.99,,,,,,,,,,43.545,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,13B62926-D05F-4BFD-8245-FF73A7190A02,,AIM-00075|AIR|SS25CT041|9215|ACTIVE||
AIM-00075,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,,1.0,,3.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CT041,,,,,20.1000,25.1200,0.1000,,,0.2000,,3.61,,29.030000000000001,6105.20.2010,0.320000,6.4300,,0.275000,5.5300,40.990000000000002,,,,,,,,,,43.5450,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,1D0BFE4D-033C-45EE-B4BF-FEC3FE880393,,AIM-00075|AIR|SS25CT041|9215|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00076,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9215,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,JET BLACK,PCE,,,,,1.0,,3.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,ACTIVE,NETHERLANDS,,,,,,,2025-03-28,2025-03-31,FOB,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9215SS25CT041,,,,,20.1,25.12,0.1,,,0.2,,3.61,,29.03,6105.20.2010,0.32,6.43,,0.275,5.53,40.99,,,,,,,,,,43.545,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,CA0A299F-4D0F-4024-99CC-6312B7DBADC0,,AIM-00076|AIR|SS25CT041|9215|ACTIVE||
